Gene	VIC-019-CL	VIC-025-CL	VIC-017-CL	VIC-041-CL	VIC-034-CL	VIC-020-CL	VIC-026-CL
BLNK	15.292771429795994	18.3321144302059	7.679384048649672	18.39406167813047	7.338369708386184	20.511512192892887	22.080852550429825
BLOC1S1	100.77187475373935	111.18119680681504	177.11180617527222	185.28984678303016	243.0530716000769	113.70091184189364	208.32764834638343
BLOC1S2	39.7611280262787	84.51701223617006	49.18189720610217	75.68614577356341	183.28027003676505	86.1039535014324	57.70403846107661
BLOC1S3	9.063634801674624	12.631083729498627	9.939169275368943	12.773460832757712	12.031882419137624	10.490303981369577	9.731228014670677
BLOC1S4	30.565871362023312	12.87465649393874	17.150463883503793	14.544591403624285	11.099213055850797	18.635731340238507	18.777611606347307
BLOC1S5	11.961938791519382	6.137973301030628	8.415441113673962	6.907196860603747	5.3098347074751135	8.782892123939469	7.434081662652477
BLOC1S6	42.1426291138818	79.98605004490454	92.37506261804825	49.47655573718599	27.88106453704621	83.9943610345998	36.97098446866731
BLVRA	172.63733117049412	63.36334283131313	159.84509794100484	101.09296112189054	207.6682074688165	103.99474591718015	119.36114916920071
BLVRB	82.25085607089541	144.13685743214776	402.6193868470067	145.98676959840324	376.6874098489502	99.68207014024723	168.925140805457
BLZF1	14.078722222217657	24.37936925086893	11.802935439730897	16.188623061075425	11.795233406056807	33.60576685095906	12.6270077234157
BMF	29.67502213040266	21.417253319801887	10.587704653846297	32.218296349254366	8.139867505563304	27.602269591692263	24.72605097090969
BMI1	43.57221305276445	35.27277869861696	19.276146582642863	16.125854950146913	8.74231288742119	43.40966834605796	14.451991337656702
BMP1	1.5569556751538465	6.062052344694028	8.149586621957798	0.7372498296596793	0.93965047295239	0.0	0.0013819453118387
BMP10	0.0	0.0	0.0106669111798109	0.0	0.0	0.0	0.0
BMP15	0.0155688304599522	0.0	0.0300855161530136	0.1119872853556885	0.0	0.2780985908841746	0.0
BMP2	4.2632655846223	59.09058363716312	50.55254704340774	8.01304155224804	7.0177129283491375	10.816128069325076	9.07025310513824
BMP2K	0.0748828634232057	0.8865407054648207	0.0765374662614856	0.0	0.2398431382084793	0.5060588924406392	0.4686309138396649
BMP3	17.93546259807849	2.0953156055624467	0.4690866492487399	0.5300649766046721	0.1902970224514772	1.2529385411376326	3.622117662662657
BMP4	20.02089444197146	1.816042520907715	4.4623191397656985	4.839214997165233	0.5085050238039528	7.654598197646611	2.582794493719395
BMP5	0.9092180261896792	1.9016543032967768	0.1935246357758562	0.3147962006340797	0.7220892669249006	3.8783012921094806	18.39691446800433
BMP6	9.414301584804749	5.551830956660581	9.312471072231189	5.463870895869464	0.8756409525158009	3.815786272133282	14.236922701093697
BMP7	0.6435053498117214	13.669773335897426	0.2193757458628012	0.5184066965438945	0.2464832767161554	1.1923797867026409	0.0383734830949802
BMP8A	10.431792079431547	1.9457536843541567	1.1632965620460816	1.6508313691808405	0.4550467496601841	2.838411141610435	2.0057681770006126
BMP8B	7.522470466312145	2.90454183494509	2.866551126711194	2.7291145893267728	0.9081800590419908	4.599030702027744	3.8158849185981456
BMPER	0.0543572029314599	0.1892375669347277	0.0909951273767646	0.1242708423848921	0.1984075206972561	0.7507494411081986	0.0985710999629738
BMPR1A	5.699760297992044	4.481752662923316	3.092754699721541	2.2300009228317315	1.2546128977695996	4.631181838777465	4.375843453123396
BMPR1B	3.1331626991981563	1.0761163241248235	1.695761931694954	1.6687502323836712	0.1351943428916279	6.8502749486736025	2.26306209088405
BMPR2	19.31725456979241	23.0811146887617	12.622425126713088	9.613598329164589	4.7848577093667215	19.31124556721885	7.674022926280143
BMS1	28.15546364920016	14.280990412422083	11.793027797854108	15.8608384894503	8.074930410628204	20.465218441307037	17.934186128421118
BMX	0.4114129310483948	1.6170899827764196	1.2864152085274758	2.3754314102974616	0.5026475811550913	1.9717680228540064	0.994959086010508
BNC1	0.0079487992256579	14.066495300098806	0.014398659598522	0.0229547369222669	0.0	0.2346003369287035	0.174794232938958
BNC2	0.1291075731622698	1.1531927783644529	0.2859596104572077	1.501055397112366	0.2358189957673556	0.6959914899562685	0.2669748377085398
BNIP1	18.961470512216447	8.788263319227925	13.678374712452642	15.10619674042934	16.617482257345547	15.463189267123216	20.056623572910468
BNIP2	32.08402759426117	65.70524934432902	33.5203914622615	42.22673074175661	42.33686153893085	72.78107803507294	44.18903083346501
BNIP3	47.3079928662652	22.354609205692	33.52537750506703	8.226649467575173	7.856819462480724	34.81938969991899	42.38971774688007
BNIP3L	62.10907369572247	203.8757941356288	84.28144162278846	106.28969189930456	77.55675707369285	106.95484571172123	130.8695758682787
BNIPL	13.443151057764526	7.9572909382710755	12.135351918502916	4.45102638645632	2.5376891680545075	6.557495342134794	1.801783743238498
BOC	0.5739037266621556	3.5038781208468226	1.724010752169678	0.3428645451635587	0.0355905961374643	1.9314965385747465	0.8487745170854024
BOD1	57.28578667779942	28.06102599818817	31.81664507609825	23.540333545814335	31.67948779088219	38.511987580295575	35.7745791098284
BOD1L1	13.625868413789526	20.6373720637744	12.88466609351537	21.42229746969028	5.645589608661928	26.34450546604187	15.831832827379593
BOD1L2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BOK	44.82737696677381	12.876691584656289	21.4030164350366	6.743154315987492	7.217357129321475	15.72097339051544	26.505015567285728
BOLA1	27.98986916754127	11.67292335265446	29.253735529199208	11.10218825592275	7.547933147344049	9.072034775997189	16.899261808389653
BOLA2	21.557874897620568	14.76132356135798	14.131041336256144	21.499630667323245	22.724417339375464	17.92259775779405	29.57200503169368
BOLA2B	21.557874897620568	14.76132356135798	14.131041336256144	21.499630667323245	22.724417339375464	17.92259775779405	29.57200503169368
BOLA3	44.54427730999839	38.04174382475088	35.914608226741784	30.38305134857821	43.200428546724176	31.77921317686891	47.62146146890164
BOLL	0.1193402718577246	0.0337378373947034	0.006559893102514	0.0	0.0	0.0723800766244624	0.1203631016986349
BOP1	26.38001085342365	34.26920303036161	30.48965703956605	27.0541977771006	18.971282379392346	26.537218019852897	38.70722425604981
BORA	14.358606388061345	4.04599662396748	2.4647809852083107	5.536536053334432	2.954676513224397	5.764786239234612	5.491114067562504
BPGM	84.95278622201056	106.83243214832407	22.21401170129501	33.965702056743496	11.392404911987269	46.38117159514414	23.57832699874489
BPHL	22.485591350423004	5.0219009222848845	20.66009084046745	4.331248081956718	10.138031763277132	14.685337680468471	25.8761456933934
BPI	0.4309176016405984	3.980982374154417	0.9984276180839878	1.2184406253274669	0.3599392082104298	5.252349571449607	1.7562210543073724
BPIFA1	20.003478850087262	132.15309984218507	9.559890769835624	143.5985321311299	44.74318339639039	154.13274384485916	119.76717391345665
BPIFA2	0.1435885068614034	1.5967080318442293	0.5209347196796316	0.450630159170745	1.4633933587864338	0.0	0.0
BPIFA3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BPIFB1	90.0751227001192	48.2725242855589	44.848275654741535	249.1391137732597	86.38462092296568	1282.7390509709105	12.498444471781369
BPIFB2	0.4339262095144381	0.0503246890692967	0.0435195119761269	0.6224320684096043	0.3226703686567201	7.013318811904067	280.86640851237803
BPIFB3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BPIFB6	0.0	0.0	0.0	0.0	0.0467927950709467	0.0	0.3080976351255346
BPIFC	0.0	0.3110429203394403	0.0	0.0	0.0	0.0	0.0
BPNT1	17.58446568240917	10.25921999125918	19.332484805869544	9.596769343151196	7.220331231578113	16.949927766437835	13.341383918890472
BPTF	8.104621784156764	11.760478819144092	7.592370802882379	10.83904902854692	4.894780528772039	19.59354381534929	8.243379676705223
BPY2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BPY2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BPY2C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BRAF	10.978095405287066	13.811970988153233	10.08771606619198	13.314833285202813	5.266953008611559	14.255580914802383	13.259811746755275
BRAP	27.79999893983377	18.717436437082696	15.050762881309684	19.03692894384205	14.333427868015118	27.68434338174679	17.436409566583194
BRAT1	42.01574817465221	11.044109640035618	16.60905416204763	13.094273395891578	13.522636001286006	22.38554464536148	20.573036446395527
BRCA1	3.6402820217471983	2.915575648405817	1.605819978848399	3.072475389232656	0.8082907377752256	3.420307863442959	4.9786377804956485
BRCA2	0.0	0.0	7.261222882159629e-08	0.0	0.0	0.0615922532114783	0.0726292051007127
BRCC3	12.831428667942651	15.065362665253382	12.764203956831276	17.452019117016526	14.559581031448404	22.61819260208273	20.693545087322168
BRD1	18.99824001416661	37.238900536678095	30.43050831580561	82.4885132549855	16.220768881691438	56.16371969616336	23.86805536915557
BRD2	51.10269693738545	12.625631928424689	36.222958225955246	19.26756298313025	5.984748036190152	27.358142416417916	19.136557269824262
BRD3	26.896806932926157	9.48486797323208	16.11230345009875	10.705497000375642	4.504065128322034	18.24982056589818	12.709535756157846
BRD4	53.40454826664693	56.29228216093979	62.67438237413969	52.06275216624474	20.138235130546665	56.8252012515966	28.36401593838073
BRD7	51.71319343390427	58.09437223786024	41.891229531360416	63.998229668071325	33.21894684968035	55.113284349687774	56.78721962959839
BRD8	6.832794760364215	5.9206544141040895	11.084941589849622	9.374185968616928	3.203684742060472	14.620433180238368	14.079772736900766
BRD9	25.12990897168191	17.132566424463256	9.391386236868447	19.50595679093673	7.621668122322003	22.50787437836027	15.561410681092276
BRDT	20.708063121416767	0.162693085365297	8.855835964690668	0.7068735091825153	2.3361122055499988	14.720577657546412	0.0993581998695415
BRE	40.411609956996976	38.52069955949046	40.333111235811	27.92551251759183	24.50644630258372	29.939323094694963	39.666136056459365
BRF1	37.08732956926991	14.340825528824302	25.1366117250254	19.813436389556404	12.64038632042412	25.07318152561727	15.474969290221177
BRF2	9.99432244732978	19.094273150459205	7.351768756826162	9.055262659508132	6.270480358162764	8.082387818836999	10.884508939177543
BRI3	836.6163786122924	94.41874612240096	462.2135406841947	64.22241580317831	234.37565939001215	57.84970548046072	114.31426861854553
BRI3BP	8.42709524843986	8.381038217340224	3.780218190165944	5.421718292807348	2.108441238071542	10.02252922499702	9.675037451872482
BRICD5	1.9615568714769056	3.3334958418754934	1.8477158523588773	6.548128406050153	3.3229356207578578	3.789789504037524	1.9882737677565232
BRINP1	0.0667532396014141	0.1775549389587956	0.2614755921396707	0.0186925357657822	0.0919170580799554	1.5783080450448288	0.0499216563142115
BRINP2	0.0	0.0	0.1791176830638837	0.0	0.0	0.0274529911838299	0.0433274872067461
BRINP3	0.0	0.0	0.0151014882439483	0.0	0.0	0.0313060766599266	0.0
BRIP1	3.0360308834286203	1.4956019655513928	0.8143091197721559	1.131761330104918	0.5254525509896323	2.272997948196124	1.5454645911604494
BRIX1	63.87800527340815	37.60347496615481	11.620890575927652	14.639254449949616	11.344015054352491	32.726943210908324	27.44859039524484
BRK1	197.46063504861013	163.22238141717466	187.86700255076613	168.41707925437998	189.1847689034593	155.32787250518714	133.7211186721548
BRMS1	74.87009829835695	37.24233259644753	40.29995234947498	53.62616496688887	55.67868426220621	57.022517925896864	62.19628359472223
BRMS1L	15.106314772543742	6.56354698778612	6.783376737824678	2.93319208959846	1.4985727397649449	13.351871712107306	11.626694197903571
BROX	28.65693057446617	26.66274103595804	30.931103708366383	13.384769742792752	10.18326694816112	28.50982138946234	12.9040533896715
BRPF1	18.80840059882944	11.19494780457525	8.667480533372267	13.565204521166338	9.238472048582056	15.673150760100455	11.525440477847368
BRPF3	26.45682169087574	14.899623497493735	21.420484547212386	15.98054466972413	7.750252522948253	17.715451189115925	15.283185040019426
BRS3	0.0234000144663139	0.0	0.0112454618388058	0.0	0.0	0.0	0.0
BRSK1	1.491205378206499	2.0598481135231417	0.8012221118860491	2.248746009109792	0.2027377225389736	2.3015772976329743	6.7707603043419695
BRSK2	0.0957302490788124	0.0709532654020037	1.5943416992970214	0.1315599971244784	0.0447188488668548	0.0561685215684842	0.1563995056096305
BRWD1	50.40857346464031	27.691013737328053	13.145907646870551	14.906997607070537	7.609855170246531	22.513818938991943	11.515387740447192
BRWD3	9.0740669899131	11.93982550026091	4.1694687830384485	3.9453153567538863	1.7776937539494744	11.925779387236965	3.576781788112841
BSCL2	40.92981020023285	5.301516523055298	24.217839902575587	11.666622429558346	21.568332200650755	29.742495972446708	24.383752967288142
BSDC1	47.53696091067761	38.515121447530944	45.47141239811527	65.69984450599829	35.17558444593632	75.78583585569272	48.33999322786256
BSG	497.7746677055001	477.60484595708914	532.4057804912546	478.7012003448877	1031.8735591289956	493.94230625579377	536.6219727557836
BSN	0.0343973896118898	0.0686884508848136	0.0800812883199833	0.0359505206809658	0.0070596538397641	0.0941022005326619	0.0774606214397233
BSND	0.1001377825830618	0.1837755904072064	0.0634602947880602	0.1747375655728382	0.1687954770552772	0.5530753161032855	0.2680152136742364
BSPH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BSPRY	27.39439810218204	4.951755139487929	22.82251254097197	4.672507863096857	7.8441340059166995	12.570414535736088	30.354784664331657
BST1	6.805770330794289	14.30380757360273	10.876545485252576	16.747685983341743	37.12483837812045	9.695015016861928	20.54384759565797
BST2	105.74409336362648	149.5833069073555	183.0403766039417	212.01316855728717	227.8435460424137	206.22185924653115	215.1250701412141
BTAF1	16.215295998198723	24.09030013631957	13.739026372233493	16.738389972020062	6.964209435711875	26.171608114336408	11.052178770389306
BTBD1	37.18414841939229	59.39895162046618	41.26358160561893	35.944510328818176	32.472037485504515	68.0572542984513	22.571622167988004
BTBD10	16.877629907162387	37.42661178557466	17.400130183846027	21.817077433254436	14.154467789538137	29.4932964939667	21.693985520880982
BTBD11	0.046165954369019	1.3705815137435842	0.1494154478188049	0.9929330141282984	0.2464747792811364	1.5298851305660617	0.0444191664253578
BTBD16	15.990959933399534	0.8689319967985772	0.022158724278292	0.8209119273811218	0.0445368778133228	0.2967112821952982	1.0278822735260478
BTBD17	0.0	0.0532071018796681	0.0184113902332803	0.0	0.0	0.0570322312602623	0.0449100575506203
BTBD18	0.0	0.0	0.0053900828001529	0.1020301352977649	0.0200723071739923	0.1005320393492319	0.0
BTBD2	118.73590922264314	39.074259172871024	53.98019767627034	33.0004395018325	21.719140428649823	34.16082562993977	42.04544591810689
BTBD3	6.2471161524090135	5.821576539916201	3.365635544528096	0.9620456140965044	1.7589857403157592	1.2830991631291762	5.6324526392240895
BTBD6	67.355401352901	44.18821794116015	83.30682967269897	52.90523326406753	42.46189522563847	55.67720083677905	24.511295554206576
BTBD7	18.18917165533141	19.17196877488764	17.14308657399266	14.466797412326663	8.764758255064141	26.107321382171943	12.629926608489455
BTBD8	3.5030900749298413	0.7042655632985185	0.8181029223874217	0.4110840454899893	0.3153656093386321	1.4333714976438268	0.2966354083557924
BTBD9	0.1205478966860903	0.4705077999376978	0.3052289733069667	0.1407021434311821	0.0	0.3402581028225966	0.8385300675295952
BTC	0.3591533902709632	1.7050938590851763	7.469737871675464	2.287840544999188	1.6010533234927606	6.047560829282329	1.2483809543844504
BTD	8.450818132529506	12.078413453472791	27.431770726867253	19.024704588781503	14.416957654251537	15.20040083386591	8.842048135657729
BTF3	924.0428919681432	713.8472877926808	691.7687865191057	858.0626753169571	644.63742282571	1003.362768084301	983.7790271317998
BTF3L4	58.849184339234704	50.24602763910404	33.16935702772582	36.62025622422807	51.98862758324776	85.79675570345616	34.785865519817506
BTG1	193.69360268806585	490.9552876896061	383.2486852035629	487.4876419907897	126.61542354042854	572.2086421363986	138.00224011936942
BTG2	155.07183710467052	337.60430350974553	614.8571973890786	401.170971347815	169.5374852203261	346.02005276819665	366.3700299236045
BTG3	134.80128103037666	132.51500105927855	130.22565815577283	94.51298786671148	100.2707802291612	113.23725553929206	69.35604676403703
BTG4	0.0	0.1201229542564343	0.0	0.0	0.0	0.9843803872672274	0.0
BTK	12.814434985443544	37.81673867612866	17.536086705623365	66.38533298189442	53.787235649137656	41.85061018705864	36.87306816022181
BTLA	2.4740924805169526	14.168887957641886	2.877935926423433	7.678305006638807	0.1004492415385505	15.987235312141848	3.3224283606728062
BTN1A1	0.177203262267048	0.0828823463131372	0.0824065823592282	0.3512728274730356	0.0531962193173802	0.1707602238783669	0.7542415231610976
BTN2A1	7.072343552657743	13.877207412027788	13.010999551010402	22.817951324640195	17.620376442983826	26.93042933630232	19.617221742359327
BTN2A2	10.345609879633583	12.501311237386153	13.794580735125448	30.332560383636597	18.98558386600908	27.56117247399194	29.15483128052797
BTN3A1	20.132699328577942	21.78628080371309	36.527486270062	105.27518452579724	17.202128547636928	66.92704956502207	45.01485119512766
BTN3A2	13.437394352042103	15.2237599845515	28.725942455574064	53.97112311805053	10.866525971847578	35.50259649918342	38.57485376301492
BTN3A3	13.821335488478134	15.723364407790688	37.15849044764775	42.314141293337	8.55529799924579	34.7690552012371	24.42483877235961
BTNL2	0.0	0.0	0.002409266476747	0.0	0.0	0.0	0.1294661888856389
BTNL3	0.0	0.4719254648273796	0.1719082709416241	0.2550112278215041	0.0257246188607139	0.0	0.0
BTNL8	0.3691086470344885	2.3177516763586645	0.8435660029534133	2.071860544024458	0.8090180271689023	1.95006804534816	3.480593589239218
BTNL9	0.6432852614522598	3.0935241532135485	8.256128538764337	2.145080657337725	0.3621008949832898	4.22326841943246	0.7896672293504177
BTRC	5.0451028509180444	6.0843831536862405	3.700579710009949	4.643964700747714	2.5609903487957943	8.339383219478743	5.713195048910492
BUB1	16.6830101726577	4.1186769593482415	3.1047415557272178	6.419168295875094	1.5247296656322489	7.4944008363573245	13.018141023470118
BUB1B	7.238706142691147	6.149647478206122	3.0898885725781344	4.6930432329346266	1.5630121277917917	5.734966302732606	7.543711313789887
BUB3	106.44025485343936	59.5820752919825	65.91241071356782	117.08294204448649	57.12273229973248	90.59417154656435	105.32187900039094
BUD13	26.32391649307096	16.637849668252485	9.375049481744355	21.18789373593232	13.841411206426	26.76140177700807	17.803268327495104
BUD31	182.08504216826512	83.92810699745296	86.67728139622524	102.29200634083756	81.14549701404124	132.2653084545521	98.46476722087904
BVES	0.3252655052112268	0.5957020967830731	0.3615186928435272	0.1701111971797281	0.0967083975113626	0.1748984928514339	0.8835068193090053
BX004987.4	0.2943637790126652	0.1681031498329894	0.4705095372211172	0.7397781837401287	0.0539430831595828	2.99568945165621	0.4373197285341453
BX072566.1	0.0096158364955637	0.0	0.0	0.0	0.0	0.0	0.0
BYSL	22.206475292953836	5.7053250870519285	10.411181409423822	5.485147542472109	6.548275165524693	16.14571807564894	15.032771162369034
BZRAP1	3.7021591157093967	3.2287680039666813	1.4093951276713963	15.591594747743178	1.3756846553996205	14.00037276768389	4.215374978518212
BZW1	198.79481068366616	304.4757860731012	222.3556701253329	160.3827610555293	168.09868738372222	286.6946975309328	180.08770257475018
BZW2	78.89243315587667	51.00387472648118	56.65214724961036	27.47038861846537	33.97381952438823	69.56301539343825	67.07792311816556
C10orf10	31.701747385204488	46.86831169045062	124.71689394881771	26.171076701540688	18.79056014532831	47.86770028643648	40.154246005379576
C10orf105	0.7526493681523102	0.5102662290153581	0.2399938844031821	0.4431873397612507	0.1116537165706987	0.2916486923240125	0.193240452533185
C10orf107	8.501397078594087	1.838497504926764	2.1460508571226806	8.353167380282992	3.5330969149652742	26.87116245533793	0.2423519764804412
C10orf11	0.0439340383157192	0.3098891273817794	0.1178754993355043	0.3191797508004253	0.2736234772070822	0.5816383471384019	0.6887021575961473
C10orf113	0.0782768460144626	0.2171614260939	0.0382965464355664	0.0	0.1366571156341782	0.6384050158371122	0.0
C10orf12	3.81818089528316	7.023943146302644	1.9593455688282653	4.885554812223537	3.2906013631115894	6.620938956876332	3.5930908221974684
C10orf120	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C10orf128	4.928429829888635	17.6687783354742	13.96926796224292	48.04974020980127	26.794303294085136	23.05040295600953	19.52172208714325
C10orf131	0.2671234427621062	0.6316007521099938	0.0922574104731179	0.3907630448788183	0.2083434500730019	0.2337203088351914	0.155065702038971
C10orf142	0.017720634350408	0.0	0.0169110489907022	0.0	0.0	0.0	0.0
C10orf2	5.289339525268102	4.942373026349402	3.5004180395739035	4.224195696404385	1.979749102108443	9.647808211845716	6.880657272428781
C10orf32	11.70467310637756	22.632606047015383	19.506810460024308	26.68678495031536	21.556490417992187	50.21871573625607	18.8698224530344
C10orf35	12.487659453998052	8.211970469000182	12.7564026640149	5.3745570629555335	4.649159134750666	26.70700710456141	10.0085085958214
C10orf53	0.0	0.0	0.0	0.0	0.0	0.4868983690713029	0.0
C10orf54	78.82134461577058	36.982082436042425	65.45132038945586	61.423194462950725	23.16749787965001	52.0337493957888	42.08729857180088
C10orf55	0.0	1.004124107957196	0.2676182622659526	0.0	0.7689404818616029	0.0120420091462542	3.674608990908544
C10orf62	0.0	0.0841453098152224	0.0	0.0	0.0	0.0	0.0
C10orf67	0.1198227055416644	0.4660926878725084	0.1441148085367248	0.7927414068651328	0.1209268460149653	1.6151002129543757	0.2969081256476049
C10orf71	0.003071399082794	0.0	0.0029478711246557	0.0112078041673117	0.0	0.036734470703416	0.2614267959314399
C10orf76	2.8994000298748754	6.1916945220144495	5.039702996704661	8.165664427783781	6.115877114988269	5.10874763619042	4.4377043754543255
C10orf82	0.0	0.0	0.21963793713876	0.0	0.0	0.0	0.0
C10orf88	4.446401108530275	3.313558851456123	2.4854070946348306	1.5938852860326669	1.8098019191282744	3.9792811161729618	3.1596053367759334
C10orf90	0.0	0.0	0.0	0.0	0.0	0.0626539206576247	0.1745477073078443
C10orf99	0.0	41.27974562168513	0.0213299217132136	0.0	0.0777422742889461	0.0	0.0
C11orf1	26.60677889459488	14.716568812103429	14.35876107356602	16.617686073289722	22.42409674221773	21.84188932092584	21.48672928966848
C11orf16	1.210067809155677	1.4550070796957568	1.5192237630601355	9.43272679853494	2.0334513740291853	20.472600575424792	1.628448952836418
C11orf21	1.361862750676324	3.723600311938532	1.8371603639916825	14.168904325382464	2.163483373406881	4.947193516356962	3.557867088814361
C11orf24	37.38464891486178	15.870465248953266	19.09705603451052	17.237169062245556	18.106971846034863	18.0338542896162	25.57629168095998
C11orf30	7.029093108786508	10.721679381658706	4.434310463435062	11.05534357128404	4.088323871301712	12.490262043219063	6.7823062094173885
C11orf31	202.1276197154108	79.51965209342441	103.09833627293092	96.70891009286608	129.1802832569562	98.38323609423271	160.50510782793742
C11orf40	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C11orf42	0.1778674889359029	0.1798520044898994	0.0156284994923586	0.0581146959507464	0.1721959684619733	0.1925151788567217	0.0755853525371118
C11orf45	0.7496429611620651	3.725535372773353	2.58847234833842	2.7876814641040943	4.329412794179936	1.7221586416637704	3.901301864513656
C11orf49	21.911226758736127	5.807055477785236	35.08611092964315	12.12888262013477	11.841269777671153	21.43129113596221	14.081292933289776
C11orf52	12.137608918274422	6.077591469579714	8.828807876948384	7.819247764500967	7.070169415600134	19.372099218485182	6.33025437378467
C11orf53	0.4551779415040476	0.0	0.1905380973737628	0.2183741245802062	0.0539001407647548	0.3614098597368555	0.0
C11orf54	40.522862421821216	14.521945153379791	23.76281423566175	12.060767299245564	11.102845709321407	22.506809796913824	18.49238118113169
C11orf57	23.287401855428254	12.189998512307849	7.450373706158652	10.83971016728316	9.051800092605635	18.42283836294977	13.912443127260971
C11orf58	145.83164742103585	151.30589047403953	205.98092609709184	210.97297694560223	162.35593871001308	179.16925170524613	219.0276275853386
C11orf63	1.2876152823468838	2.5137199091714586	2.8602897412594457	7.4327680972526995	6.180667022209648	9.726661060224645	3.147311457274724
C11orf65	7.171744263969972	0.5449780474527949	0.6162427975337138	0.3771959813978051	0.8068225023958774	2.8795315816949665	0.1956149830917977
C11orf68	21.97167842842944	34.68784533610538	31.828343623456373	27.526851869991017	25.28580221194	32.53446377712207	24.631609782806382
C11orf70	3.477349860937373	5.841010449011581	1.7165252421190484	5.469702940903392	2.687996654347096	33.8416066093528	0.6963120501061978
C11orf71	12.980085149457375	2.4028523060469924	8.885655558514634	10.567585463446608	8.807090655449684	0.0	12.160069816922238
C11orf73	33.12834032328206	23.895695448780597	20.695315373466595	28.26052553939985	16.755111874069666	18.151356495435355	29.250868269814053
C11orf74	5.715360160910679	7.496463616466935	8.86382381016134	10.653429319720637	8.576306389931068	15.497038294720024	5.544855575076798
C11orf80	28.45047668887325	8.787447558287756	6.684983780144807	5.618751660362	3.0568065777576803	10.336905177069369	14.644853766221036
C11orf84	36.071381673954576	28.403312735001432	20.060515697332363	19.64173064595191	14.266677481142938	33.683706645907634	20.489952178384925
C11orf85	0.5588789546267923	0.2223260724182812	1.012402599645252	0.3130459860886869	0.0	0.630462422326463	0.0
C11orf86	0.1544472263405186	0.5154143186694948	0.7311710814147317	0.1666658629836291	1.1519638827405148	2.5750049402874784	0.1444729303975814
C11orf87	0.0	0.2120926704846845	0.0	0.0	0.0	0.0162619672613349	0.0
C11orf88	4.02654734871981	6.003797700438893	7.484558971279992	41.51310780430391	10.714425526765986	85.3836825608962	0.9634775199018858
C11orf91	0.2072847191498964	0.5085070828018842	1.2036529889718142	0.2437818865589965	0.5039601099880955	0.8477467980818342	0.2509058488441316
C11orf94	0.0	0.0	0.0	0.0	0.2779192340889905	0.4772607987138784	0.0
C11orf95	1.4535361550428532	0.0	0.6016967555945043	0.5033810165198659	0.2524557596151987	0.432900000666753	0.3339031713418894
C11orf96	61.80817769420099	264.88263050684986	787.4424170351773	66.43188275858776	102.14768760655348	57.537647129967965	74.06569618233891
C11orf98	77.61130321721805	70.32083509172837	57.54212382190168	79.0088617737729	76.86794892145919	94.22623398450844	147.71596832445363
C12orf10	84.12394666557984	26.98133621244337	27.504197251001145	30.21744611240356	32.04959357313317	34.2554335066595	38.98781794727039
C12orf29	10.847296893259053	8.758495805850908	2.946175191434808	3.0437625346078776	2.301621318833025	10.935874055382651	4.305747008613971
C12orf4	13.988375950658686	11.25022293804764	6.291064283115027	7.623310284487902	8.213620689330579	12.045272826601035	11.66009531572258
C12orf40	0.0210515176090073	0.0	0.0	0.0380775843060156	0.0	0.0	0.0673371395539477
C12orf42	0.1255542465987627	3.4327841237477403	0.5453188475304547	0.6584440950275476	0.0	1.226613462340321	0.3330742187816278
C12orf43	5.838470986542702	3.7207460109745134	4.909816559111742	3.9285384604591065	3.9008765243798087	2.5609070067894275	7.674016175852129
C12orf45	5.220788603946605	3.412383201630896	1.9160823123618245	6.696734362900551	6.107683159791411	3.2741221812425567	5.6283151668850335
C12orf49	20.40101785113192	13.978917413118207	17.639842373741207	10.660601673283486	12.573335943747786	20.737832883608466	19.612531544974395
C12orf50	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C12orf54	0.0636847676938008	11.831206844844653	0.0	0.3275984510536246	0.0	0.3660508908966796	0.0
C12orf56	0.4292603362938528	0.178799966068116	0.3785136396506698	0.0185960896483198	0.0678523221062494	0.5856732662338203	0.083899989731945
C12orf57	237.5956665669225	144.48376623940425	180.54412232042569	170.18569148769666	91.54836651367548	173.4972278092018	207.24739625231584
C12orf60	1.2498509810119507	1.0348453545264218	0.8558798348840889	0.6727587503925103	1.5469428712112867	1.0474490673022578	0.3880200026538266
C12orf65	15.087103259646346	15.046753657759874	11.705058045750196	13.848540535208953	9.824006017353096	19.58404417433985	19.40977568911104
C12orf66	6.445630944672938	4.632430434719957	3.122667569872662	3.2103534685347324	2.90947774591906	4.868270731970601	4.917486996375035
C12orf71	0.0801469368048076	1.0023546138248192	0.0388132972879899	0.0	0.0	0.2382350666482643	0.0933835310418834
C12orf73	16.093963486511143	7.998201780583875	15.002610249367242	9.241202920448956	10.204050763778037	14.905558397202524	15.425702776446691
C12orf74	0.7766081869632971	1.9357472467751613	0.3346673213428657	3.319455384169411	0.3517865262693781	6.060961345372938	0.8013848923162535
